id_credit,UNO,DOS,TRES,CUATRO,CINCO,SEIS,SIETE,OCHO,NUEVE,DIEZ,ONCE,DOCE,TRECE,CATORCE,QUINCE
1168433,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Promesa de Pago,Pago recibido,Contacto con Tercero,Cambio de Domicilio,No contesta la llamada,No contesta la llamada,,,,
1168517,Pago recibido,,,,,,,,,,,,,,
1168597,Pago recibido,Pago recibido,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Promesa de Pago,,,,,,,,
1168606,Pago recibido,,,,,,,,,,,,,,
1168864,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Sin contacto (no atienden),,,,,,
1168874,Contacto con Tercero,,,,,,,,,,,,,,
1168937,Pago recibido,,,,,,,,,,,,,,
1169073,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,,,,,,,,,,
1169201,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,,,
1169385,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,,,,,,,,,,,
1169545,Pago recibido,Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Promesa de Pago,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden),Promesa de Pago
1169631,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,,
1169671,Sin contacto (no atienden),Negativa de pago,Promesa de Pago,Contacto con Tercero,Sin contacto (no atienden),Promesa de Pago,Promesa de Pago,,,,,,,,
1169857,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Pago recibido,Pago recibido,Pago recibido
1169865,Pago recibido,Contacto con Tercero,Pago recibido,,,,,,,,,,,,
1169949,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago
1169996,Contacto con Tercero,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,,,,,,,,,,
1170171,Pago recibido,Cambio de Domicilio,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,,,,,,,,,
1170172,Promesa de Pago,Contacto con Tercero,Pago recibido,Promesa de Pago,Promesa de Pago,,,,,,,,,,
1170247,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Sin contacto (no atienden)
1170308,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,,,,,,,
1170440,Pago recibido,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,,,
1170533,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Contacto con Tercero,,,,,,,,,
1170613,Pago recibido,Promesa de Pago,Pago recibido,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,,,
1170656,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,,,,
1170749,Pago recibido,Promesa de Pago,Pago recibido,Pago recibido,Pago recibido,,,,,,,,,,
1170753,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,,,,
1170905,Promesa de Pago,Pago recibido,Pago recibido,Cambio de Domicilio,Cambio de Domicilio,Promesa de Pago,Pago recibido,Pago recibido,Pago recibido,,,,,,
1170971,Pago recibido,No contesta la llamada,Sin contacto (no atienden),Pago recibido,Convenio Pago Parcial,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Convenio Pago Parcial,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago
1170984,Pago recibido,Contacto con Tercero,Sin contacto (no atienden),Contacto con Tercero,,,,,,,,,,,
1171061,Pago recibido,Promesa de Pago,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,Promesa de Pago,Contacto con Tercero,,,,,,,
1171073,Promesa de Pago,Pago recibido,,,,,,,,,,,,,
1171200,Pago recibido,Promesa de Pago,Pago recibido,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago
1171295,Pago recibido,Promesa de Pago,,,,,,,,,,,,,
1171324,Contacto con Tercero,,,,,,,,,,,,,,
1171371,Pago recibido,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,,,,,
1171375,Contacto con Tercero,Moto recuperada,Contacto con Tercero,Contacto con Tercero,Prestanombre,,,,,,,,,,
1171435,Pago recibido,Contacto con Tercero,Pago recibido,,,,,,,,,,,,
1171448,Pago recibido,Contacto con Tercero,,,,,,,,,,,,,
1171476,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),,,,,
1171689,Pago recibido,Pago recibido,Pago recibido,,,,,,,,,,,,
1171696,Pago recibido,Contacto con Tercero,Sin contacto (no atienden),Promesa de Pago,Promesa de Pago,,,,,,,,,,
1171727,Pago recibido,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,,,
1171775,Pago recibido,Contacto con Tercero,,,,,,,,,,,,,
1171896,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,,,,,,,,,,,
1171993,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Pago No Identificado,Pago No Identificado,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago
1172270,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,,,,,,
1172462,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,,,,,,,
1172505,Moto recuperada,,,,,,,,,,,,,,
1172547,Pago recibido,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,,,,,,,,
1172974,Cambio de Domicilio,Contacto con Tercero,,,,,,,,,,,,,
1173215,Promesa de Pago,,,,,,,,,,,,,,
1173223,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Convenio Pago Parcial,Contacto con Tercero,Contacto con Tercero,Cambio de Domicilio,Promesa de Pago,Promesa de Pago,Cambio de Domicilio,Pago recibido
1173230,Pago recibido,Promesa de Pago,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,,,,,,,,
1173281,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Sin contacto (no atienden),Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Contacto con Tercero,,,,,
1173411,Pago recibido,Pago recibido,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),,,,,,,,
1173438,Pago recibido,Contacto con Tercero,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago
1173440,Cambio de Domicilio,Sin contacto (no atienden),,,,,,,,,,,,,
1173475,Pago recibido,Contacto con Tercero,,,,,,,,,,,,,
1173496,Sin contacto (no atienden),Pago recibido,Pago recibido,Promesa de Pago,Promesa de Pago,,,,,,,,,,
1173832,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Pago recibido,Promesa de Pago,,,,,,
1173847,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,
1173882,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero
1174022,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,
1174027,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Promesa de Pago,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Promesa de Pago,Promesa de Pago
1174163,Pago recibido,Contacto con Tercero,Sin contacto (no atienden),Pago recibido,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,Promesa de Pago,Pago recibido,Contacto con Tercero,Sin contacto (no atienden),Promesa de Pago,,,
1174177,Pago recibido,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,,,,,,,,,,
1174203,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Contacto con Tercero,,,,
1174235,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Promesa de Pago,Sin contacto (no atienden),Contacto con Tercero,Sin contacto (no atienden),,,,,,,
1174301,Pago recibido,Negativa de pago,Negativa de pago,Promesa de Pago,Promesa de Pago,,,,,,,,,,
1174384,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,,,,,,,,,,,
1174405,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,,,,
1174525,Pago recibido,,,,,,,,,,,,,,
1174583,Pago recibido,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Contacto con Tercero,Prestanombre,Sin contacto (no atienden),Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,,
1174651,Pago recibido,,,,,,,,,,,,,,
1174681,Pago recibido,Pago recibido,Pago recibido,,,,,,,,,,,,
1174692,Pago recibido,Pago recibido,,,,,,,,,,,,,
1175164,Pago recibido,,,,,,,,,,,,,,
1175177,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,,,
1175434,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,Cambio de Domicilio,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,
1175459,Pago recibido,,,,,,,,,,,,,,
1175742,Promesa de Pago,,,,,,,,,,,,,,
1175780,Pago recibido,Sin contacto (no atienden),Pago recibido,Contacto con Tercero,Contacto con Tercero,Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden),,,,,,,
1175920,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,,,,,,,,,,,
1175979,Contacto con Tercero,,,,,,,,,,,,,,
1176087,Pago recibido,Promesa de Pago,,,,,,,,,,,,,
1176134,Pago recibido,Pago recibido,,,,,,,,,,,,,
1176151,Contacto con Tercero,,,,,,,,,,,,,,
1176164,Pago recibido,,,,,,,,,,,,,,
1176170,Pago recibido,Sin contacto (no atienden),Pago No Identificado,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),,,,
1176242,Moto recuperada,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,
1176392,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Pago recibido,Promesa de Pago,,,,,,,,,
1176515,Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Promesa de Pago,Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),Pago recibido,Sin contacto (no atienden),Sin contacto (no atienden),,,
1176583,Pago recibido,Promesa de Pago,,,,,,,,,,,,,
1176888,Pago recibido,Contacto con Tercero,,,,,,,,,,,,,
1177118,Pago recibido,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,Pago recibido,Pago recibido,Pago recibido,Sin contacto (no atienden),Pago recibido
1177283,Contacto con Tercero,Contacto con Tercero,Negativa de pago,Contacto con Tercero,Sin contacto (no atienden),Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Sin contacto (no atienden),Pago recibido,Contacto con Tercero,
1177285,Pago recibido,Promesa de Pago,,,,,,,,,,,,,
1177305,Promesa de Pago,,,,,,,,,,,,,,
1177385,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,
1177514,Pago recibido,,,,,,,,,,,,,,
1177521,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,,,,,,
1177631,Contacto con Tercero,,,,,,,,,,,,,,
1177671,Pago recibido,,,,,,,,,,,,,,
1177686,Pago recibido,,,,,,,,,,,,,,
1177796,Pago recibido,Sin contacto (no atienden),No contesta la llamada,Sin contacto (no atienden),Contacto con Tercero,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,,,,
1177868,No contesta la llamada,No contesta la llamada,No contesta la llamada,,,,,,,,,,,,
117787,Pago recibido,Contacto con Tercero,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,
1178072,Pago recibido,,,,,,,,,,,,,,
1178089,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,,,,
1178118,Pago recibido,Convenio Pago Parcial,Promesa de Pago,Convenio Pago Parcial,Convenio Pago Parcial,Convenio Pago Parcial,Sin contacto (no atienden),Sin contacto (no atienden),Contacto con Tercero,Sin contacto (no atienden),Pago recibido,Pago recibido,Contacto con Tercero,Sin contacto (no atienden),Sin contacto (no atienden)
1178238,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,
1178385,Pago recibido,Contacto con Tercero,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,
1178421,Pago recibido,Promesa de Pago,No contesta la llamada,No contesta la llamada,No contesta la llamada,No contesta la llamada,No contesta la llamada,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,,,,
1178454,Contacto con Tercero,,,,,,,,,,,,,,
1178926,Pago recibido,Contacto con Tercero,Pago recibido,Promesa de Pago,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,,,,,
1179266,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Contacto con Tercero,Pago recibido,Contacto con Tercero,Contacto con Tercero,,,,,
1179284,Promesa de Pago,Pago recibido,,,,,,,,,,,,,
1179333,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,Contacto con Tercero,,,
1179374,Pago recibido,,,,,,,,,,,,,,
1179388,Pago recibido,Pago recibido,,,,,,,,,,,,,
1179408,Pago recibido,Contacto con Tercero,Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden),Sin contacto (no atienden)
1179538,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,Pago recibido,,,,,
1179544,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,,,
1179575,Contacto con Tercero,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Prestanombre,Promesa de Pago,Contacto con Tercero,,,
1179879,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,No contesta la llamada,Contacto con Tercero,Contacto con Tercero,No contesta la llamada,Contacto con Tercero,Contacto con Tercero,No contesta la llamada,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,Contacto con Tercero,No contesta la llamada
1179883,Ilocalizable,Ilocalizable,Contacto con Tercero,Ilocalizable,Ilocalizable,Ilocalizable,Ilocalizable,Ilocalizable,Ilocalizable,Ilocalizable,Pago recibido,Ilocalizable,Ilocalizable,Ilocalizable,Ilocalizable
1179887,Contacto con Tercero,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Contacto con Tercero,Contacto con Tercero,,,,,
1179987,Pago recibido,Promesa de Pago,Contacto con Tercero,Promesa de Pago,,,,,,,,,,,
1180023,Promesa de Pago,,,,,,,,,,,,,,
1180086,Pago recibido,Pago recibido,,,,,,,,,,,,,
1180137,Pago recibido,Prestanombre,Promesa de Pago,Pago recibido,Pago recibido,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago
1180172,Pago recibido,Pago recibido,Pago recibido,Contacto con Tercero,Contacto con Tercero,,,,,,,,,,
1180367,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido
1180412,Promesa de Pago,Pago recibido,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,Pago recibido,Promesa de Pago,Promesa de Pago,Promesa de Pago,,,,
1180496,Pago recibido,Promesa de Pago,,,,,,,,,,,,,
1180533,Pago recibido,Pago recibido,Promesa de Pago,,,,,,,,,,,,
1180652,Pago recibido,Contacto con Tercero,,,,,,,,,,,,,
1180722,Pago recibido,,,,,,,,,,,,,,
1180826,Pago recibido,,,,,,,,,,,,,,
1180841,Pago recibido,,,,,,,,,,,,,,
1180871,Pago recibido,Contacto con Tercero,,,,,,,,,,,,,
1180927,Contacto con Tercero,Contacto con Tercero,Pago recibido,,,,,,,,,,,,
1180943,Pago recibido,Promesa de Pago,,,,,,,,,,,,,
1181180,Promesa de Pago,Promesa de Pago,,,,,,,,,,,,,
